OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
Belyaev_Methanobacterium_kuznetsov,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.042025,h^-1,NA,NA,NA,0.0000117,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,37.0928,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Kuznetsov,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,37.0928,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_kuznetsov,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.0341193,h^-1,NA,NA,NA,0.00000948,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,45.0113,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Kuznetsov,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,45.0113,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_kuznetsov,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.00783634,h^-1,NA,NA,NA,0.00000218,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,49.9887,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Kuznetsov,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,49.9887,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_omeliansky,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,-0.000138696,h^-1,NA,NA,NA,-0.00000004,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,55.0226,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Omeliansky,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,55.0226,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_omeliansky,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.00658807,h^-1,NA,NA,NA,0.00000183,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,20.0113,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Omeliansky,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,20.0113,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_omeliansky,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.0301664,h^-1,NA,NA,NA,0.00000838,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,30.0226,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Omeliansky,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,30.0226,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_omeliansky,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.0321775,h^-1,NA,NA,NA,0.00000894,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,37.0362,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Omeliansky,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,37.0362,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_omeliansky,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.0380028,h^-1,NA,NA,NA,0.0000106,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,45.0113,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Omeliansky,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,45.0113,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Belyaev_Methanobacterium_omeliansky,NA,Specific growth rate,specific growth rate inferred from the quantification of methane,Specific Growth Rate,NA,0.0102635,h^-1,NA,NA,NA,0.00000285,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,50.0452,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bondyuzhskoeoil fields,Organism,NA,NA,60.4914,55.9378,consumer,NA,population,NA,Methanobacterium sp. Omeliansky,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,NA,NA,NA,NA,NA,ectotherm,50.0452,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1982, Belyaev, S. et al, 'Methanogenic Bacteria from the Bondyuzhskoe Oil Field: General Characterization and Analysis of Stable-Carbon Isotopic Fractionation', Applied Environmental Microbiology 45 (691-697)",NA,TRUE,Fig 2,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,23.189,d^-1,NA,NA,NA,0.000268391,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,39.963,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,39.963,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,69.5563,d^-1,NA,NA,NA,0.00080505,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,44.9691,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,44.9691,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,153.539,d^-1,NA,NA,NA,0.001777072,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,50.0106,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,50.0106,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,206.1,d^-1,NA,NA,NA,0.002385417,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,54.9628,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,54.9628,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,209.614,d^-1,NA,NA,NA,0.002426088,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,59.9287,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,59.9287,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,186.456,d^-1,NA,NA,NA,0.002158056,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,64.9892,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,64.9892,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
Ferguson_1983_Methanomicrobiaceae,NA,uMols methane,NA,uMols methane,NA,5.20633,d^-1,NA,NA,NA,6.03E-05,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,70.0807,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organism,NA,NA,NA,NA,consumer,NA,population,NA,Methanomicrobiaceae sp,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,NA,NA,NA,NA,NA,NA,ectotherm,70.0807,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983,  FERGUSON, T.J. et al, 'Isolation and Characterization of an H2-Oxidizing Thermophilic Methanogen', APPLIED AND ENVIRONMENTAL MICROBIOLOGY, 45 (265-274)",NA,TRUE,Fig 3,NA,Joss Thomas,NA,NA
