,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess
323_Sch_TF,Spiroplasma taus-1,schoolfield two factor,Specific Growth Rate,-10.76173565860326,3.1582321090231833,303.017229372,4.924950001964045,NA,303.05,300.55,305.95,4.19541397595,NA,NA,0.9045314081423015,-0.9792219853382562,-0.020424639197981875,1,False,6,4,323,70,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
323_Sch_OS,Spiroplasma taus-1,schoolfield simple,Specific Growth Rate,-7.935625701804354,2.385843271591313,NA,4.447123411520209,NA,303.45,300.65,306.35,4.06102437391,NA,NA,0.8961546820336527,-0.88541510055442,0.07338224558585438,2,False,6,4,323,70,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
323_Sch_O,Spiroplasma taus-1,schoolfield,Specific Growth Rate,2.157592297836329,4.613583304280411e-08,NA,1.846338828911553,-21.0291028154,299.95,298.95,303.25,5.7483358793,NA,NA,0.9083089230921018,3.546917602461523,4.089233887057908,3,False,6,6,323,70,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
311_Sch_O,Spiroplasma tg-1,schoolfield,Specific Growth Rate,-1.0156163095441348,0.5985584337472517,NA,4.316735434470744,-2.79491004209,304.25,299.05,307.55,4.13510549717,NA,NA,1.0,-367.58113417248273,-367.03881788788635,1,False,6,6,311,58,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
311_Sch_OS,Spiroplasma tg-1,schoolfield simple,Specific Growth Rate,-2.9607610433721345,1.1310457924470434,NA,3.5569480074289936,NA,303.35,299.25,306.85,4.2281736119,NA,NA,0.9887704370758766,-14.991757694612375,-14.0329603484721,2,False,6,4,311,58,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
311_Sch_TF,Spiroplasma tg-1,schoolfield two factor,Specific Growth Rate,-2.9607226012807035,1.1310325087628539,303.370840388,3.556983949834377,NA,303.35,299.25,306.85,4.22817400189,NA,NA,0.9887704229455494,-14.991757692250019,-14.032960346109745,3,False,6,4,311,58,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
322_Sch_O,Spiroplasma tius-1,schoolfield,Specific Growth Rate,0.1661280223975043,0.3357410813543119,NA,69.82258975416715,-1.66931177462,304.45,299.25,304.95,4.90158433653,NA,NA,0.9996299125820587,-30.893091424734294,-30.35077514013791,1,False,6,6,322,69,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
322_Sch_OS,Spiroplasma tius-1,schoolfield simple,Specific Growth Rate,-1.838069259641795,0.8669662271291834,NA,10.649681117806072,NA,302.25,298.85,303.75,5.0384689489,NA,NA,0.9908770292157163,-15.608446593134278,-14.649649246994004,2,False,6,4,322,69,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
322_Sch_TF,Spiroplasma tius-1,schoolfield two factor,Specific Growth Rate,-1.8380688171697346,0.8669660926422958,302.206258545,10.64968235488673,NA,302.25,298.85,303.75,5.03846868762,NA,NA,0.9908770299155361,-15.608446593125961,-14.649649246985687,3,False,6,4,322,69,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
304_Sch_OS,Spiroplasma tn-1,schoolfield simple,Specific Growth Rate,-1.7467789248415655,0.8997164879573449,NA,7.806266430596862,NA,308.25,304.55,310.25,11.9439709543,NA,NA,0.9840248068815438,-4.3001027482111684,-1.9028950398119893,1,False,8,4,304,51,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
304_Sch_TF,Spiroplasma tn-1,schoolfield two factor,Specific Growth Rate,-1.7467748880871492,0.8997155196972063,308.234988633,7.806271241107082,NA,308.25,304.55,310.25,11.9439676026,NA,NA,0.9840248124037996,-4.300102748076769,-1.90289503967759,2,False,8,4,304,51,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
304_Sch_O,Spiroplasma tn-1,schoolfield,Specific Growth Rate,-1.7467804421953657,0.8997168534890664,NA,7.8062655013557904,-72.0551666947,308.25,304.55,310.25,11.9439725181,NA,NA,0.9840248045599547,-0.3001027481839156,2.255988043574934,3,False,8,6,304,51,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
295_Sch_OS,Spiroplasma velocicrescens,schoolfield simple,Specific Growth Rate,-1.4620285991579132,1.0296563220598243,NA,5.135908203452343,NA,308.95,305.05,311.65,29.345689567,NA,NA,0.9871471171675925,8.600885344049184,10.998093052448363,1,False,8,4,295,42,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,velocicrescens,True,Aerobic
295_Sch_TF,Spiroplasma velocicrescens,schoolfield two factor,Specific Growth Rate,-1.4620192766446616,1.02965403419963,308.930893543,5.135915654997469,NA,308.95,305.05,311.65,29.3456821423,NA,NA,0.9871471147535854,8.600885344755351,10.99809305315453,2,False,8,4,295,42,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,velocicrescens,True,Aerobic
295_Sch_O,Spiroplasma velocicrescens,schoolfield,Specific Growth Rate,-0.8668137566990091,1.0234116821529855,NA,5.130085863678282,-0.014184595964,308.95,305.05,311.65,29.3451553968,NA,NA,0.9871466631737131,12.601175589768046,15.157266381526895,3,False,8,6,295,42,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,velocicrescens,True,Aerobic
309_Sch_OS,Spiroplasma w115,schoolfield simple,Specific Growth Rate,-2.0532958122057074,0.8535763300893626,NA,12.124327915433259,NA,302.85,299.55,304.35,4.18367889995,NA,NA,0.9873669528562975,-15.505944886624132,-14.547147540483857,1,False,6,4,309,56,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
309_Sch_TF,Spiroplasma w115,schoolfield two factor,Specific Growth Rate,-2.0532961673044796,0.8535764384469052,302.871636863,12.124324777505235,NA,302.85,299.55,304.35,4.18367899247,NA,NA,0.987366952519787,-15.505944886612149,-14.547147540471874,2,False,6,4,309,56,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
309_Sch_O,Spiroplasma w115,schoolfield,Specific Growth Rate,-0.9656809745092114,0.577149704326131,NA,53.56206822690511,-1.38870533979,304.35,300.65,304.95,4.50399049882,NA,NA,0.9916034950022803,-13.978432848836086,-13.4361165642397,3,False,6,6,309,56,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
491_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,1.4610245565773903,0.4907757960232618,NA,54.282027220293244,-1.46905565226,NA,NA,NA,NA,NA,NA,0.9985104332068312,-20.146777806581504,-11.914175501308353,1,False,18,6,491,239,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
491_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-2.3333078785022123,1.528711169780574,355.519302901,1.5289577083900077,NA,NA,NA,NA,NA,NA,NA,0.9981694218616975,-20.13049209451578,-13.678633305034957,2,False,18,4,491,239,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
491_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-0.8457482953325771,0.9881750467541395,NA,195.27115296629188,NA,318.650355857,316.150355857,318.850355857,171.484676212,NA,NA,0.9860374924621561,17.43464599634448,23.886504785825302,3,False,18,4,491,239,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
492_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,0.3017796818721386,0.5769644317962713,NA,36.46896972239884,-2.63913049816,NA,NA,NA,NA,NA,NA,0.9906144342091366,0.8830496669269046,8.291170722605372,1,False,16,6,492,240,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
492_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-2.9602569544455073,1.5221619240568929,354.833446025,1.5224664562537007,NA,NA,NA,NA,NA,NA,NA,0.9867771118869247,2.598674529252956,8.461618140451861,2,False,16,4,492,240,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
492_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-2.127577355429235,1.200322950039864,NA,1.8900807391514247,NA,311.82698321,305.12698321,319.92698321,24.3021872861,NA,NA,0.9843606034065752,5.514840913331388,11.377784524530295,3,False,16,4,492,240,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
493_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-1.271143988993511,1.2798322313326826,368.851070627,1.2801244020974507,NA,NA,NA,NA,NA,NA,NA,0.9976359192644269,-1.290217966882949,5.431976928949252,1,False,19,4,493,241,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
493_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-1.0468807802915543,1.184687885236789,NA,1.3825725824905803,NA,318.88440122,307.88440122,322.88440122,68.5764451167,NA,NA,0.997463684206231,0.12344734355428155,6.845642239386483,2,False,19,4,493,241,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
493_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,-0.05566040946236642,0.8462849344224742,NA,30.89207969786119,-24.6234634595,NA,NA,NA,NA,NA,NA,0.9885855096813996,33.137031782752835,41.748104636917915,3,False,19,6,493,241,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
494_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-1.5138819021429388,1.0438627397133429,307.309435536,53.68705183008966,NA,307.300969,304.900969,307.800969,29.7980441995,NA,NA,0.9838718655034667,9.866105184915554,15.406356190426605,1,False,15,4,494,242,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
494_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-1.1692359671950605,0.952114833731285,NA,102.85134682846768,NA,NA,NA,NA,NA,NA,NA,0.9776326446509428,14.93987378594707,20.48012479145812,2,False,15,4,494,242,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
494_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,-0.938315318735197,0.9002526210767067,NA,20.78358403748638,-4.55540708728,NA,NA,NA,NA,NA,NA,0.9814401041152974,15.973166168771158,22.929517576486628,3,False,15,6,494,242,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
495_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-1.5437093995086901,1.6137317225865488,344.816259495,1.6138737606395703,NA,NA,NA,NA,NA,NA,NA,0.9807273646296163,7.32382580963459,15.001296889280338,1,False,23,4,495,243,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
495_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,2.7993920812222917,0.12987482247299387,NA,31.135575110564726,-1.60827250286,NA,NA,NA,NA,NA,NA,0.9807908812211998,11.237679747781051,21.1861392592851,2,False,23,6,495,243,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
495_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,0.05812385865700213,0.8184457850468001,NA,18.420518357759505,NA,NA,NA,NA,NA,NA,NA,0.9467915926425413,31.203886552443596,38.88135763208935,3,False,23,4,495,243,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
496_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-2.486025811991008,1.3768140086339535,360.782438766,1.3768788801933325,NA,NA,NA,NA,NA,NA,NA,0.9404078189297034,-26.883417392555288,-22.058670605247606,1,False,13,4,496,244,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
496_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,-0.6538413511656648,0.557952061843148,NA,15.106871405530562,-3.40354192371,NA,NA,NA,NA,NA,NA,0.9480309611542612,-24.667207027392635,-18.712561525161878,2,False,13,6,496,244,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
496_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,-1.2202945593434493,0.719758515505873,NA,73.12768424388437,NA,NA,NA,NA,NA,NA,NA,0.9226132227023334,-23.469646645788462,-18.644899858480777,3,False,13,4,496,244,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
497_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-0.7672756595489062,1.4660785801266814,351.220785055,1.466231541327366,NA,NA,NA,NA,NA,NA,NA,0.9948581310889558,-8.248991389214943,-0.5715203095691948,1,False,23,4,497,245,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
497_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,1.9679625511389014,0.44629963041800635,NA,24.242747660149874,-1.55176723221,NA,NA,NA,NA,NA,NA,0.995540366435143,-7.559481361905874,2.3889781495981737,2,False,23,6,497,245,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
497_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,0.3643820598396988,0.870195446893693,NA,47.891949798887396,NA,NA,NA,NA,NA,NA,NA,0.9771074398963745,26.592507931762153,34.2699790114079,3,False,23,4,497,245,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
498_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-0.731092212480133,1.438698755136563,304.632206446,1.822102328228389,NA,304.631663609,297.531663609,315.431663609,55.9758819568,NA,NA,0.9967013376539098,2.9268214240561106,10.382033690847692,1,False,22,4,498,246,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
498_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,4.269311950138844,3.463579090201563e-09,NA,23.296356279849284,-1.61065113182,NA,NA,NA,NA,NA,NA,0.9964097024947415,8.899893560900605,18.537190734408817,2,False,22,6,498,246,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
498_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,0.4923409775800296,0.9112380395028932,NA,11.92544569033463,NA,NA,NA,NA,NA,NA,NA,0.9729459125862576,49.96753993383556,57.422752200627144,3,False,22,4,498,246,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
499_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-0.37140328715152227,1.1484364678040024,306.198996459,1.7991660239449025,NA,306.151596941,299.451596941,314.451596941,48.233297636,NA,NA,0.9935468597949668,2.160122727844845,9.138784095614799,1,False,20,4,499,247,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
499_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,-0.37140400360170633,1.1484369290503165,NA,1.7991612790659999,NA,306.151596941,299.451596941,314.451596941,48.2333764608,NA,NA,0.9935468597927566,2.1601227278712516,9.138784095641206,2,False,20,4,499,247,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
499_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,4.079168372948338,0.06724716918003992,NA,13.112093892835015,-1.21922175722,312.851596941,305.151596941,314.951596941,73.0160702822,NA,NA,0.993415813629045,6.568983612928557,15.539109527806493,3,False,20,6,499,247,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
0_Sch_OS,Streptococcus salivarius,schoolfield simple,biomass yield per ATP produced,14.545182285992704,0.02399990409234931,NA,1.6851298394238157e-05,NA,NA,NA,NA,NA,NA,NA,0.7930538546753956,419.981974216885,427.4371864836766,1,False,22,4,0,K_Adamberg_salivarius_thermophilus,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 ? 183)",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,True,Fermentation
0_Sch_TF,Streptococcus salivarius,schoolfield two factor,biomass yield per ATP produced,13.852069149096579,0.02399155633484573,423.112326724,1.3541977365934446,NA,NA,NA,NA,NA,NA,NA,0.7930538313499537,419.9819767595979,427.4371890263895,2,False,22,4,0,K_Adamberg_salivarius_thermophilus,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 ? 183)",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,True,Fermentation
0_Sch_O,Streptococcus salivarius,schoolfield,biomass yield per ATP produced,14.545191124502297,0.02399772267057243,NA,1.3397176183427284e-05,-0.78670445972,NA,NA,NA,NA,NA,NA,0.7930495767470032,423.98242903870965,433.61972621221787,3,False,22,6,0,K_Adamberg_salivarius_thermophilus,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 ? 183)",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,True,Fermentation
1_Sch_OS,Streptococcus salivarius,schoolfield simple,Specific Growth Rate,-1.966646463820516,1.0148146822554804,NA,3.323256557345263,NA,319.3156,314.2156,323.4156,49.1617820131,NA,NA,0.9873988004656192,25.20025287559638,32.65546514238796,1,False,22,4,1,K_Adamberg_Streptococcus_salivarius_growth,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 ? 183)",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,True,Fermentation
